"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
0.00192222675051835,0.605065714316538,0.26,0.159,1,"6","AUP1"
0.00205978652336186,0.457403530084368,0.32,0.205,1,"6","NDUFAF3"
0.0020987509385764,0.331896263978598,0.567,0.43,1,"6","PTPRC"
0.00214140693513012,0.636914580355878,0.267,0.167,1,"6","BAG1"
0.00219747567684048,0.587177139923115,0.3,0.192,1,"6","PHB2"
0.00220462578224302,0.356416711964647,0.413,0.281,1,"6","IGBP1"
0.00231725804834684,0.465320758552947,0.393,0.277,1,"6","ATP5J"
0.00234762541972522,0.433042246990228,0.373,0.254,1,"6","PSMA5"
0.00248052268115574,0.552919757700742,0.287,0.182,1,"6","EZR"
0.00255463338736615,0.304932820804593,0.633,0.492,1,"6","MT-ND5"
0.00266965402388159,0.481862855395096,0.36,0.246,1,"6","MINOS1"
0.00270394052615466,0.420977181156729,0.407,0.278,1,"6","POLR1D"
0.00275074591489592,0.839340679090859,0.313,0.202,1,"6","MX1"
0.00295255143629923,0.508409506293547,0.327,0.217,1,"6","EIF4H"
0.00298973160217865,0.636047836538346,0.293,0.19,1,"6","ILF2"
0.00304732473909072,0.513783790392506,0.28,0.179,1,"6","SNF8"
0.00339464378255465,0.48536810822842,0.413,0.298,1,"6","PAIP2"
0.00356989356868001,0.505057619747085,0.3,0.197,1,"6","EMC4"
0.00358297503893632,0.568136302370465,0.587,0.487,1,"6","SOD1"
0.00363646559470393,0.36923611070466,0.367,0.252,1,"6","EIF2S2"
0.00374345922492597,0.984837883776185,0.34,0.237,1,"6","TOMM22"
0.00378777765990582,0.273133068335634,0.62,0.476,1,"6","NEDD8"
0.0038590333742524,0.291256831128617,0.52,0.391,1,"6","ACTR3"
0.00399648366341579,0.560098983305047,0.273,0.177,1,"6","UBE2N"
0.00405634129190727,0.5413146896672,0.593,0.467,1,"6","LDHA"
0.00409262692660566,0.478824715350535,0.293,0.195,1,"6","RTFDC1"
0.00412395514925023,0.450387611576436,0.393,0.279,1,"6","MDH2"
0.0042185788303133,0.402219323523328,0.313,0.206,1,"6","PAPOLA"
0.0042698663722434,0.608670200990754,0.267,0.175,1,"6","C1orf86"
0.00437131883659153,0.437669005243344,0.38,0.269,1,"6","VDAC2"
0.00451506575936268,0.319235958469873,0.46,0.335,1,"6","PSMB10"
0.00466339105247013,0.310361400084711,0.54,0.422,1,"6","COX7A2L"
0.00467474085084167,0.285049201314412,0.493,0.365,1,"6","NHP2L1"
0.00470097993691095,0.648987412656453,0.253,0.164,1,"6","RNASEH2C"
0.00492485671782541,0.560753415178772,0.253,0.164,1,"6","SURF1"
0.00496765688031624,0.428043298673049,0.393,0.281,1,"6","PSMD8"
0.00500116309486278,0.51838873142021,0.3,0.201,1,"6","SDHC"
0.00500162760145933,0.265915878900589,0.553,0.426,1,"6","TRAPPC1"
0.00517765481042009,0.251024413953759,0.953,0.883,1,"6","PABPC1"
0.00532543868684122,0.365278639999581,0.433,0.318,1,"6","UBE2I"
0.00539306807286438,0.77641689023181,0.36,0.254,1,"6","LSM7"
0.00543285404825333,0.269952731854012,0.573,0.457,1,"6","GUK1"
0.00559873448001509,0.407180183678262,0.38,0.267,1,"6","BCAP31"
0.00567856704781291,0.369965124518701,0.547,0.426,1,"6","UBL5"
0.00590151667473522,0.736498318907909,0.32,0.219,1,"6","SSB"
0.00599914091895788,0.403827558223194,0.327,0.224,1,"6","PPP1CC"
0.00621148725630164,0.551258495811169,0.287,0.192,1,"6","NDUFAB1"
0.00640070232159937,0.341976999346828,0.333,0.233,1,"6","CD47"
0.00654432576314011,0.403879535058927,0.253,0.165,1,"6","TMCO1"
0.00737979166886795,0.438017253019156,0.493,0.367,1,"6","ID2"
0.00741334353163278,0.509217814302863,0.293,0.199,1,"6","BAZ1A"
0.00752395737413284,0.430299769584385,0.327,0.223,1,"6","CELF2"
0.00806151366770072,0.400248028037312,0.287,0.191,1,"6","APH1A"
0.00816692040896276,0.595573784974978,0.253,0.168,1,"6","TXNDC12"
0.00873527161837075,0.426631841297424,0.287,0.194,1,"6","SPAG7"
0.00921177599457347,0.374819734985699,0.367,0.274,1,"6","VAPA"
0.00947516995494135,0.475210085718534,0.273,0.184,1,"6","HSD17B10"
0.00984560382096338,0.977697524941299,0.267,0.182,1,"6","CCT7"
2.12497040157742e-211,5.01183779078611,0.826,0.058,2.66025044573477e-207,"7","GZMH"
8.20317027472064e-138,3.05370546600194,0.944,0.147,1.02695488669228e-133,"7","CST7"
3.06892466929197e-115,3.07563716077138,1,0.244,3.84198679348662e-111,"7","NKG7"
1.60725513498116e-114,3.21995837070376,1,0.262,2.01212270348292e-110,"7","CCL5"
2.04218780195931e-106,2.65008414598821,0.882,0.155,2.55661490927286e-102,"7","GZMA"
1.85474872011835e-85,3.40212305937009,0.611,0.088,2.32195992271617e-81,"7","CD8A"
8.84570522350327e-75,2.40594608311119,0.569,0.081,1.10739383693037e-70,"7","FGFBP2"
4.47016701617342e-63,4.13816749034173,0.285,0.021,5.5962020875475e-59,"7","FCRL6"
5.93568012302611e-63,2.14887266484713,0.861,0.258,7.43087794601638e-59,"7","CTSW"
8.71099815654392e-63,2.83322637100857,0.41,0.049,1.09052985921773e-58,"7","TIGIT"
8.53445323743416e-61,1.45053063124387,0.562,0.093,1.06842820079438e-56,"7","GZMB"
2.95828333728199e-56,2.08072477911575,0.514,0.089,3.70347490994332e-52,"7","CCL4"
1.54151046422048e-54,2.37346123811666,0.514,0.091,1.92981695015762e-50,"7","KLRG1"
5.18797782029659e-54,0.80546873946329,1,1,6.4948294332293e-50,"7","B2M"
5.71319134496026e-53,1.07609781692825,1,0.994,7.15234424475575e-49,"7","HLA-C"
1.83645592085729e-50,2.57854579729373,0.528,0.103,2.29905916732124e-46,"7","CD8B"
1.83974275868385e-48,1.48205253288784,0.59,0.127,2.30317395959632e-44,"7","PRF1"
1.40480654659679e-42,0.924519358445743,1,0.983,1.75867731568452e-38,"7","HLA-A"
6.2417907879771e-42,1.97031044569584,0.681,0.215,7.81409788746853e-38,"7","GZMM"
4.19534998618594e-38,1.47079561648862,0.938,0.489,5.25215864770617e-34,"7","CD3D"
2.58044538965529e-35,1.38559653199142,0.958,0.521,3.23045958330946e-31,"7","IL32"
4.74186876071529e-33,1.68260450796188,0.542,0.156,5.93634550153947e-29,"7","LYAR"
1.11549044758856e-29,0.770623534984367,0.993,0.969,1.39648249133612e-25,"7","HLA-B"
8.40925173729511e-28,1.15000454352419,0.931,0.615,1.05275422499198e-23,"7","PTPRCAP"
9.86898501160545e-27,2.11060724558829,0.424,0.118,1.23549823360289e-22,"7","C12orf75"
2.90951589313934e-25,2.35855755876703,0.535,0.191,3.64242294662114e-21,"7","APOBEC3G"
7.11495155530847e-24,1.16566262154191,0.826,0.473,8.90720785209068e-20,"7","CD99"
7.20156350754899e-21,0.56995118509353,1,1,9.01563735510058e-17,"7","MALAT1"
7.30262586462968e-21,1.85379319816414,0.354,0.103,9.1421573199299e-17,"7","SAMD3"
8.71889531169163e-21,1.81689761700864,0.438,0.15,1.09151850407068e-16,"7","PLEK"
3.1143283530365e-19,1.86759899768917,0.34,0.1,3.8988276651664e-15,"7","CHST12"
1.04663124619957e-18,1.81100833166734,0.347,0.108,1.31027765711724e-14,"7","APMAP"
2.28292240126684e-18,2.04073961600625,0.25,0.059,2.85799055414596e-14,"7","MATK"
2.62907074450946e-18,1.14083719316643,0.792,0.503,3.29133366505139e-14,"7","HCST"
3.04027535421807e-17,1.10974318228081,0.75,0.439,3.8061207159456e-13,"7","RARRES3"
3.88341038321863e-17,2.1521889339778,0.319,0.099,4.86164145875141e-13,"7","GZMK"
1.99827255790507e-15,1.20417350344814,0.528,0.242,2.50163741524136e-11,"7","CTSC"
2.15204579989324e-15,2.03055239069476,0.361,0.128,2.69414613688634e-11,"7","TPST2"
2.91788315642268e-15,0.641919876168585,0.986,0.958,3.65289792352555e-11,"7","PFN1"
1.22439202310067e-14,1.02742757942118,0.639,0.338,1.53281637371972e-10,"7","LCK"
3.60871334182086e-14,1.86920825055083,0.278,0.088,4.51774823262553e-10,"7","SH2D1A"
2.15605837605361e-13,1.5009621219797,0.444,0.204,2.69916948098151e-09,"7","CD3G"
3.72800690608368e-13,0.519001454869026,0.958,0.867,4.66709184572616e-09,"7","SH3BGRL3"
5.03732752545449e-13,0.464645209156769,0.958,0.877,6.30623032911647e-09,"7","MYL12A"
2.29478425385526e-12,0.451034028663731,0.424,0.17,2.8728404074014e-08,"7","FCGR3A"
1.02533844951185e-11,0.786191314331679,0.847,0.676,1.28362120494388e-07,"7","MYL12B"
4.73072935148561e-11,1.74508693872164,0.521,0.291,5.92240007512483e-07,"7","LITAF"
3.54470193717341e-10,1.15840181685147,0.319,0.132,4.43761235514739e-06,"7","ZAP70"
3.7391042916991e-10,1.31990488203725,0.347,0.153,4.6809846627781e-06,"7","FYN"
4.02669689512345e-10,0.769492251389917,0.583,0.344,5.04102184300505e-06,"7","BIN2"
1.27792672147127e-09,1.13496051444639,0.424,0.217,1.59983646260988e-05,"7","MYO1F"
2.66848627215696e-09,0.472166184570732,0.958,0.862,3.3406779641133e-05,"7","UBC"
3.73119472328049e-09,0.592177023008222,0.826,0.581,4.67108267407484e-05,"7","SRGN"
4.96311854868045e-09,0.909101612234494,0.632,0.412,6.21332811109306e-05,"7","IL2RG"
1.2053776866217e-08,1.17395544822775,0.354,0.173,0.00015090123258817,"7","ARPC5L"
1.79819633803852e-08,0.849784317388332,0.479,0.274,0.000225116199559043,"7","ANXA6"
2.01860966957621e-08,0.318665529284318,1,0.999,0.000252709744534246,"7","ACTB"
2.15818413180274e-08,1.21620036240657,0.278,0.117,0.000270183071460385,"7","PRKCH"
2.23159020957454e-08,0.749180586678696,0.639,0.427,0.000279372778336637,"7","PTPRC"
4.59752558765025e-08,0.516061425052744,0.958,0.896,0.000575564228317935,"7","HLA-E"
7.23971346202494e-08,0.628233497749008,0.708,0.507,0.000906339728310902,"7","GIMAP7"
7.47749719235321e-08,1.04273366613834,0.424,0.235,0.000936107873510699,"7","SUN2"
8.28879678188166e-08,0.862180983656858,0.306,0.136,0.00103767446912376,"7","HOPX"
1.13577895939702e-07,0.686083751353655,0.681,0.515,0.00142188167926913,"7","CD53"
1.32266600157839e-07,1.33174554880822,0.507,0.312,0.00165584556737598,"7","PDIA3"
1.35312325749993e-07,0.328552688537899,0.326,0.162,0.00169397500606417,"7","GNLY"
2.11590359387628e-07,0.93934251921876,0.444,0.263,0.00264889970917372,"7","PPP1R18"
2.85460159944505e-07,0.762178040452988,0.653,0.448,0.00357367574234526,"7","ITGB2"
3.25545531797e-07,0.965702940126946,0.479,0.3,0.00407550451256664,"7","CD2"
3.37771542326304e-07,0.946506493540853,0.389,0.208,0.00422856193838299,"7","LAT"
3.54272387300733e-07,0.640626086826668,0.667,0.451,0.00443513601661787,"7","IFITM1"
3.66646193834174e-07,0.754064534840896,0.444,0.251,0.00459004370061003,"7","CD247"
4.45824889502497e-07,0.611820407858174,0.771,0.661,0.00558128179168176,"7","CALM1"
4.55637926646386e-07,0.460832796288576,0.882,0.804,0.00570413120368611,"7","DDX5"
5.67948429233964e-07,0.59243245265829,0.597,0.431,0.00711014638557999,"7","ARL6IP5"
7.25039664082209e-07,0.67458097757573,0.528,0.342,0.00907677155464517,"7","RAP1B"
8.83069816320727e-07,0.528760239350535,0.75,0.559,0.0110551510305192,"7","PSMB9"
9.45049176832474e-07,0.560322318261193,0.694,0.46,0.0118310706447657,"7","CD3E"
1.92503724753746e-06,0.847534207692456,0.361,0.198,0.0240995413019215,"7","BUB3"
4.50469545082278e-06,0.877686404475131,0.479,0.314,0.0563942823488503,"7","HLA-F"
4.54989038887304e-06,1.10614681694166,0.319,0.18,0.0569600777783015,"7","ARL6IP1"
4.77395644626551e-06,0.337832969407156,0.958,0.937,0.0597651607507979,"7","CFL1"
6.2074437073829e-06,1.10149670802977,0.292,0.154,0.0777109877727266,"7","SLC9A3R1"
7.91011604631447e-06,0.778213718330234,0.396,0.237,0.0990267427838109,"7","TUBA4A"
1.26069589329138e-05,0.531918487984765,0.764,0.626,0.157826518881148,"7","CLIC1"
1.66923169924506e-05,0.752222215024461,0.424,0.272,0.208971116428489,"7","YWHAQ"
2.26754800621011e-05,0.552319396109513,0.493,0.318,0.283874334897443,"7","SEPT7"
4.55835670398081e-05,1.09148077202925,0.25,0.132,0.570660675771357,"7","SKAP1"
5.58098974506406e-05,0.648453304768386,0.451,0.299,0.698684106184569,"7","MT2A"
6.75766388213557e-05,0.476676481724739,0.924,0.885,0.845991941404552,"7","ACTG1"
7.42905027667366e-05,1.86278198139139,0.347,0.228,0.930042804136776,"7","C9orf142"
7.5296488268844e-05,0.787795639389899,0.382,0.245,0.942636736637659,"7","DUSP2"
7.63788166215592e-05,0.993505152847111,0.375,0.236,0.9561864052853,"7","TMED9"
7.77898146472758e-05,0.80658653508275,0.542,0.394,0.973850689569245,"7","CAP1"
7.94780513745352e-05,0.288102315644573,0.931,0.87,0.994985725157806,"7","GAPDH"
8.92475336645876e-05,0.465712985636056,0.819,0.771,1,"7","UBB"
9.96782811849749e-05,0.4104834542494,0.931,0.87,1,"7","MYL6"
0.00011082123844853,0.410085460993353,0.618,0.491,1,"7","TMBIM6"
0.000152703392831115,0.397362701856211,0.674,0.528,1,"7","LSP1"
0.000169570334657938,0.537069957061245,0.812,0.727,1,"7","PPIA"
0.000201245535680022,0.728889711193837,0.403,0.263,1,"7","CALR"
0.000324726925986388,0.640779530334625,0.444,0.3,1,"7","STK17A"
0.000354096563945081,0.613068954055433,0.389,0.259,1,"7","MEAF6"
0.000407116449635919,0.475088585138081,0.285,0.166,1,"7","ABI3"
0.000470241879876851,0.853793198164139,0.271,0.161,1,"7","RNF167"
0.000501015281434889,0.432496708413613,0.528,0.391,1,"7","CCND3"
0.000597875389280362,0.694495010259468,0.431,0.3,1,"7","DHRS7"
0.000630969058152338,0.702291998980852,0.285,0.171,1,"7","MIEN1"
0.000673076100641465,0.344827988455697,0.486,0.344,1,"7","C9orf16"
0.000683719282697992,0.315753843599738,0.708,0.569,1,"7","ANXA1"
0.000753443645806698,0.719788904543155,0.333,0.219,1,"7","TAP1"
0.000898085299175672,0.74924816179948,0.306,0.195,1,"7","WIPF1"
0.000927138069264487,0.500329199054669,0.264,0.155,1,"7","ATP1B3"
0.000976049476135429,0.576074746573232,0.361,0.238,1,"7","BIN1"
0.00101268315035629,0.428520728642466,0.611,0.47,1,"7","AES"
0.00118970044913896,0.837480543028533,0.278,0.173,1,"7","HMOX2"
0.00127970677940962,0.649853539852762,0.278,0.173,1,"7","IDH2"
0.00194213769809756,0.454579636539215,0.681,0.611,1,"7","HNRNPA2B1"
0.00218675401850524,0.267939135951498,0.743,0.629,1,"7","RAC2"
0.00237113788770602,0.432203983437283,0.576,0.47,1,"7","PARK7"
0.00295938473220914,0.494311300567001,0.34,0.233,1,"7","HSP90B1"
0.00315911201676268,1.05892874804534,0.361,0.253,1,"7","TMEM50A"
0.00341627253474937,0.522046042246331,0.403,0.302,1,"7","ARPC4"
0.00407600751442426,0.291318221299277,0.556,0.437,1,"7","GIMAP4"
0.00419316878676439,0.423913720475318,0.521,0.415,1,"7","COPE"
0.00436680658271008,0.753789814276248,0.285,0.188,1,"7","ARL4C"
0.004490122994838,0.614651998641337,0.264,0.173,1,"7","RPA2"
0.00456025502797633,0.420102905295173,0.542,0.452,1,"7","PPIB"
0.0048439257107515,0.523820064124772,0.326,0.227,1,"7","DOK2"
0.00497868045343369,0.657806613132355,0.264,0.173,1,"7","RASSF5"
0.00500050449929717,0.716728383567923,0.299,0.205,1,"7","BTN3A2"
0.00530017459739338,0.335604141020408,0.59,0.483,1,"7","YWHAB"
0.00592097733283648,0.328243948954994,0.611,0.514,1,"7","HSP90AA1"
0.0066332785282082,0.662060785152315,0.292,0.202,1,"7","IL10RA"
0.00742821671126301,0.567940709985253,0.312,0.222,1,"7","MYO1G"
0.00791203007996912,0.270389436656733,0.632,0.502,1,"7","EVL"
0.00842586797845438,0.34294512343532,0.333,0.229,1,"7","PPP2R5C"
0.00848127782686852,0.490411967425685,0.34,0.25,1,"7","WDR1"
0.00849601344920902,0.386773227790534,0.576,0.498,1,"7","PPP1CA"
0.00958245717410279,0.53143257590406,0.285,0.203,1,"7","FLNA"
2.41269772063823e-202,8.14053020014408,0.774,0.011,3.020456276467e-198,"8","FCER1A"
4.65437227605618e-159,6.24197546370363,0.484,0.004,5.82680865239473e-155,"8","ENHO"
2.53658515856162e-146,6.47970843117456,0.71,0.015,3.17555096000329e-142,"8","CLEC10A"
4.07846354512935e-141,6.48144139839902,0.419,0.003,5.10582851214744e-137,"8","SERPINF1"
2.08718550260649e-84,5.35090983525679,0.581,0.02,2.61294753071307e-80,"8","CD1C"
2.88998457410524e-56,4.53599756202111,0.484,0.021,3.61797168832235e-52,"8","HLA-DQB2"
7.70186107816223e-54,4.73686627067169,0.387,0.014,9.6419598837513e-50,"8","CACNA2D3"
7.69195613759046e-39,3.71652437631904,0.839,0.114,9.62955988864949e-35,"8","HLA-DQA2"
1.56958570005664e-38,4.57085631923276,0.355,0.017,1.96496433790091e-34,"8","NDRG2"
2.4029657939941e-36,5.01546693389495,0.258,0.009,3.00827287750122e-32,"8","UPK3A"
2.70496219034814e-33,3.62188473957887,0.968,0.204,3.38634216609683e-29,"8","HLA-DQA1"
2.14711878712504e-32,3.2593290304539,0.774,0.106,2.68797800960184e-28,"8","CPVL"
4.5178857742928e-32,3.38399446857606,0.484,0.04,5.65594120083716e-28,"8","PHACTR1"
4.81275534842125e-31,3.42615896289783,0.484,0.041,6.02508842068856e-27,"8","PLD4"
2.33856427709485e-30,4.60970724820412,0.258,0.012,2.92764861849504e-26,"8","LGMN"
5.37038071056018e-28,4.17158613581223,0.323,0.02,6.72317961155029e-24,"8","BASP1"
1.62647602765223e-27,3.37565190934209,0.935,0.228,2.03618533901783e-23,"8","HLA-DQB1"
1.65391274427862e-26,3.94651958017746,0.323,0.021,2.07053336456241e-22,"8","LMO2"
9.98820636687645e-26,3.67777152314927,0.387,0.032,1.25042355506926e-21,"8","SULF2"
7.29320292799698e-25,3.05268513739439,1,0.34,9.13036074555942e-21,"8","HLA-DRB5"
1.79409122565381e-24,4.53148208089862,0.258,0.015,2.24602280539601e-20,"8","P2RY13"
1.84747078969126e-24,2.99188011357734,0.548,0.067,2.31284868161449e-20,"8","CD33"
9.28333859978104e-24,4.20635155397291,0.258,0.015,1.16218115930659e-19,"8","HLA-DOA"
3.27822425093345e-23,2.89062641577944,1,0.387,4.10400893974359e-19,"8","CST3"
7.76402904589846e-23,3.07593987932384,1,0.482,9.71978796256028e-19,"8","HLA-DPA1"
1.0607723584721e-22,3.05798087975966,1,0.451,1.32798091557123e-18,"8","HLA-DRB1"
1.06593287711711e-22,3.3052863208168,1,0.511,1.33444136886291e-18,"8","HLA-DPB1"
7.91700387020493e-22,3.44801839686157,0.419,0.045,9.91129714510955e-18,"8","GSN"
8.51820313760425e-22,2.28247024193169,0.935,0.252,1.06639385079668e-17,"8","HLA-DMA"
5.41346578225281e-21,2.87549937019354,1,0.567,6.77711781280229e-17,"8","HLA-DRA"
2.7222870987803e-20,3.43978224676181,0.355,0.035,3.40803121896306e-16,"8","SEMA4A"
3.58536584555255e-20,2.58662363509108,0.645,0.112,4.48851950204723e-16,"8","KLF4"
9.80855379987156e-20,3.13094415131489,0.419,0.049,1.22793285020592e-15,"8","CD1D"
4.92867559351396e-19,3.6245914852901,0.258,0.02,6.17020897552012e-15,"8","PPP1R14A"
7.09729059505115e-19,2.56339132885336,0.581,0.095,8.88509809594453e-15,"8","RNASE6"
1.67758794578796e-18,2.32946579559395,0.774,0.171,2.10017234933195e-14,"8","HLA-DMB"
1.78696672988708e-18,3.6245914852901,0.29,0.026,2.23710364914564e-14,"8","SPATS2L"
2.30066360424941e-18,2.51662512667177,1,0.858,2.88020076615984e-14,"8","CD74"
8.60563788823175e-18,3.60390162652291,0.581,0.104,1.07733980722773e-13,"8","ALDH2"
8.96963703716084e-18,1.62018449858473,0.871,0.203,1.12290886068217e-13,"8","LGALS2"
1.12509819224216e-17,1.94357590431251,0.871,0.229,1.40851042686797e-13,"8","GRN"
2.42270700532111e-17,3.44912011134114,0.29,0.027,3.03298689996149e-13,"8","CCDC88A"
4.10656621226255e-17,2.16826577752062,0.742,0.166,5.14101024113149e-13,"8","CTSH"
1.62800110753921e-16,2.74053631854476,0.355,0.042,2.03809458652833e-12,"8","HAVCR2"
3.3977719800654e-16,3.08170063229504,0.387,0.051,4.25367074184387e-12,"8","CCDC50"
4.39259888500438e-16,2.13868765529161,0.871,0.282,5.49909454413698e-12,"8","AP1S2"
7.50878149003051e-16,3.37605664915142,0.29,0.03,9.4002435473692e-12,"8","TRIM33"
8.30053752246041e-16,2.8914782166195,0.452,0.072,1.03914429243682e-11,"8","IL1B"
2.33431939694677e-15,2.05739296127538,1,0.612,2.92233445303766e-11,"8","LYZ"
6.37234089274002e-15,3.21075673309291,0.323,0.039,7.97753356362123e-11,"8","RPS6KA4"
1.65558712110254e-14,2.03372234360222,0.774,0.22,2.07262951690827e-10,"8","CAPG"
7.27872888137218e-14,1.48266542018059,0.968,0.531,9.11224068658983e-10,"8","LSP1"
7.41133521607715e-14,2.28735613761489,0.516,0.101,9.27825055700698e-10,"8","IGSF6"
1.26736924449818e-13,1.66350495407622,1,0.47,1.58661955718727e-09,"8","LGALS1"
1.33851851925851e-13,3.51666107692351,0.387,0.06,1.67569133425973e-09,"8","CD302"
2.7589010136362e-13,3.1460510437051,0.29,0.036,3.45386817897115e-09,"8","VCL"
4.86437057670146e-13,1.83549710266194,0.968,0.441,6.08970552497256e-09,"8","GSTP1"
5.19148536065964e-13,1.62998000428546,1,0.827,6.49922052300981e-09,"8","VIM"
6.02021662058798e-13,2.84554193245264,0.29,0.036,7.53670918731409e-09,"8","C12orf45"
8.2563086975218e-13,3.00166113436992,0.323,0.045,1.03360728584275e-08,"8","ZNF385A"
1.07764643934265e-12,3.30651571589834,0.258,0.03,1.34910557741307e-08,"8","CSF2RA"
1.52353063783896e-12,1.79271424409842,0.903,0.424,1.9073080055106e-08,"8","ANXA2"
1.84633610926544e-12,3.1651598666528,0.355,0.057,2.3114281751894e-08,"8","ID1"
4.27354915825391e-12,1.84434912953981,0.677,0.181,5.35005619121807e-08,"8","LY86"
4.43215830489167e-12,3.1460510437051,0.258,0.031,5.54861898189388e-08,"8","MGST2"
5.67252286988096e-12,3.47114641767114,0.258,0.032,7.10143138080398e-08,"8","FABP5"
9.91595591021323e-12,2.77659457873515,0.323,0.049,1.24137852039959e-07,"8","PAK1"
1.01214364321608e-11,2.71215451717494,0.323,0.049,1.26710262694221e-07,"8","LILRB4"
1.134005722218e-11,1.59848992209809,0.935,0.405,1.41966176364472e-07,"8","GPX1"
1.73568789010119e-11,1.70547845231911,0.613,0.155,2.17290766961768e-07,"8","IFI30"
2.18839158255909e-11,2.1240726746096,0.581,0.148,2.73964742220573e-07,"8","SPINT2"
2.44816228593927e-11,2.05899430943587,0.581,0.146,3.06485436576738e-07,"8","LAP3"
3.42876121760045e-11,2.73101354442625,0.323,0.051,4.292466168314e-07,"8","MBOAT7"
4.03781477294457e-11,1.61191007670194,0.71,0.202,5.05494031424931e-07,"8","SPI1"
6.42408053847536e-11,2.7990319678549,0.323,0.053,8.0423064261173e-07,"8","BHLHE40"
8.01444234709142e-11,2.09115928520902,0.452,0.097,1.00332803743238e-06,"8","RGS1"
8.33049975927987e-11,1.40469610983725,0.935,0.474,1.04289526486425e-06,"8","GABARAP"
8.65669855720681e-11,1.66683604546812,0.71,0.222,1.08373209237672e-06,"8","FCGRT"
9.67040680885105e-11,1.75859222560095,0.774,0.293,1.21063822840006e-06,"8","RNH1"
9.75143651227266e-11,1.90807472715019,0.613,0.168,1.22078233697141e-06,"8","RNF130"
1.77977379334797e-10,2.83104236275752,0.29,0.045,2.22809881189232e-06,"8","CD300C"
1.9003150582152e-10,0.745690121058696,0.968,0.344,2.37900442137961e-06,"8","LST1"
2.5236338505928e-10,2.94919371447579,0.258,0.036,3.15933721755712e-06,"8","SCAMP4"
2.63762870120075e-10,1.42152774289704,0.806,0.294,3.30204737103322e-06,"8","ANXA5"
3.03495029339436e-10,0.995947483175527,1,0.871,3.79945427230039e-06,"8","GAPDH"
3.20352878744462e-10,0.642995269299716,1,0.999,4.01049768900192e-06,"8","TMSB10"
4.36947000327466e-10,2.4723664558334,0.355,0.067,5.47013949709955e-06,"8","CDKN1A"
4.38365974916095e-10,1.10671629607437,1,0.624,5.4879036399746e-06,"8","COTL1"
4.43962175263424e-10,0.908212790697921,0.968,0.348,5.5579624721228e-06,"8","FCER1G"
4.59313222885391e-10,2.77249018040241,0.323,0.057,5.75014223730221e-06,"8","FAM105A"
6.07517384344814e-10,2.15598928076121,0.484,0.119,7.60551013461273e-06,"8","MNDA"
7.03922778984136e-10,2.87740303140778,0.258,0.038,8.8124092701024e-06,"8","UBE2E2"
1.06386229415885e-09,1.51133550778684,0.742,0.283,1.33184920605746e-05,"8","H2AFY"
1.31005085211102e-09,1.71656980766293,0.548,0.15,1.64005266175779e-05,"8","MS4A6A"
1.48362556194736e-09,1.3962066580408,0.903,0.336,1.8573508410019e-05,"8","TYMP"
1.6083531078007e-09,0.917734088791811,1,0.999,2.01349725565569e-05,"8","ACTB"
1.92079238156638e-09,2.66062421653485,0.29,0.049,2.40463998248296e-05,"8","PPP3R1"
2.8808074506369e-09,2.33508486809511,0.355,0.071,3.60648284745234e-05,"8","NDUFV3"
3.18913249494845e-09,1.44423765724705,0.968,0.631,3.99247497042597e-05,"8","S100A10"
3.56883381947143e-09,2.21738982542536,0.323,0.061,4.46782305859629e-05,"8","TNFAIP2"
5.57462065146345e-09,1.41618983623884,0.774,0.338,6.97886759356709e-05,"8","AP2S1"
7.95737877362747e-09,2.41878194814925,0.323,0.063,9.96184248670423e-05,"8","FAM46A"
8.13246401422312e-09,2.54598165059373,0.29,0.052,0.000101810316994059,"8","CYSTM1"
1.1167701092967e-08,2.18452519151973,0.355,0.075,0.000139808449982854,"8","SYK"
1.16857428735684e-08,2.0561089183923,0.258,0.043,0.000146293815034203,"8","TAF10"
1.19388668287075e-08,2.31270091311455,0.613,0.199,0.000149462673828589,"8","CFP"
1.42000940376319e-08,0.930969438245847,0.968,0.752,0.000177770977257114,"8","ARPC1B"
1.43682224462971e-08,2.68126050922915,0.258,0.043,0.000179875776805193,"8","RAB22A"
1.63617839691912e-08,2.47909517078663,0.323,0.066,0.000204833173510304,"8","YIF1B"
1.71713126054855e-08,2.40791774810655,0.323,0.065,0.000214967662508073,"8","DDAH2"
1.96752847263465e-08,1.75172625307655,0.645,0.251,0.000246314889489132,"8","AMICA1"
2.31664661627441e-08,1.60502347342306,0.806,0.418,0.000290020989891393,"8","TUBA1B"
2.83646663332809e-08,0.979197240955104,1,0.676,0.000355097257826343,"8","EIF4A1"
3.42059383669318e-08,1.44815959529974,0.71,0.267,0.000428224142415619,"8","RGS2"
3.50156938807013e-08,2.57728577051174,0.29,0.056,0.000438361471692499,"8","MAGEF1"
4.02717766337579e-08,1.20839514304047,0.871,0.423,0.000504162371678015,"8","RAC1"
4.91559532487337e-08,1.62969235698296,0.452,0.121,0.000615383378720897,"8","FGL2"
5.33164544451035e-08,2.5086211230898,0.258,0.046,0.000667468693198251,"8","NAGA"
8.45465435777137e-08,2.04820372030695,0.355,0.081,0.0010584381790494,"8","UNC93B1"
9.05165835490357e-08,2.32358922925728,0.29,0.058,0.00113317710945038,"8","NRROS"
1.11311875296989e-07,0.983001101751865,1,0.847,0.00139351336684301,"8","SLC25A6"
